SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_proba,ab_group,p_retention_sim,retained_sim
0,1,0,14,0,0,46.35,667.7,1,44.513333333333335,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6698198205655289,control,0.49585308056872035,1
0,0,0,1,1,0,19.95,19.95,1,9.975,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.5775143325342758,treatment,0.5958530805687203,1
0,0,0,1,1,0,79.6,79.6,1,39.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8971220624916458,control,0.49585308056872035,0
0,0,0,1,1,1,75.9,75.9,1,37.95,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.8166667254322385,treatment,0.5958530805687203,0
0,1,0,1,1,0,76.2,76.2,1,38.1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.865384390286598,treatment,0.5958530805687203,0
0,0,1,1,1,0,19.25,19.25,1,9.625,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.48638603955518145,control,0.49585308056872035,1
0,1,0,42,1,1,84.3,3588.4,1,83.45116279069768,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.6672018455831935,treatment,0.5958530805687203,1
0,0,0,1,1,1,48.6,48.6,0,24.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7181451906711664,treatment,0.5958530805687203,1
0,0,0,7,1,1,79.0,522.95,1,65.36875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8421711361924121,treatment,0.5958530805687203,1
0,0,0,1,1,0,49.75,49.75,0,24.875,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6706228743906063,control,0.49585308056872035,1
0,1,0,18,1,1,94.75,1691.9,0,89.04736842105264,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8046994170252221,control,0.49585308056872035,0
0,1,0,24,1,1,93.0,2248.05,0,89.92200000000001,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7834437492350002,control,0.49585308056872035,1
0,0,0,1,1,1,70.25,70.25,1,35.125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8912046791407339,treatment,0.5958530805687203,1
0,1,1,37,1,1,95.25,3314.15,0,87.21447368421053,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7275456572085287,treatment,0.5958530805687203,0
1,0,0,10,1,1,84.6,865.55,1,78.68636363636364,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.7638060169114155,control,0.49585308056872035,1
0,0,0,34,0,1,25.05,852.7,0,24.362857142857145,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4570221823299322,control,0.49585308056872035,0
1,1,0,39,1,1,101.25,3949.15,0,98.72875,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.7031346356869511,treatment,0.5958530805687203,0
1,1,0,43,1,1,100.55,4304.0,0,97.8181818181818,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.4349464071631735,control,0.49585308056872035,1
0,0,0,3,1,1,69.6,207.4,0,51.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7768913475921836,control,0.49585308056872035,0
0,1,1,1,1,0,19.75,19.75,0,9.875,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.49283946944310336,treatment,0.5958530805687203,1
0,0,1,1,1,1,60.0,60.0,1,30.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.6264720245447362,control,0.49585308056872035,1
0,0,0,8,1,1,86.55,649.65,1,72.18333333333334,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8726342105806097,control,0.49585308056872035,0
1,1,0,1,1,1,20.85,20.85,1,10.425,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.681533792517147,control,0.49585308056872035,0
0,1,0,1,0,0,35.0,35.0,0,17.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7811971948210421,control,0.49585308056872035,0
0,0,0,39,0,1,50.75,2011.4,1,50.285,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5087255275132935,treatment,0.5958530805687203,0
1,1,0,58,1,1,105.5,6205.5,1,105.17796610169492,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.46576095420488256,treatment,0.5958530805687203,1
1,0,0,6,1,1,85.15,503.6,1,71.94285714285715,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7482200662186861,treatment,0.5958530805687203,0
0,0,0,5,1,1,74.65,383.65,0,63.94166666666666,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8074244523490118,control,0.49585308056872035,0
0,1,1,9,1,0,54.8,452.8,0,45.28,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.4063231887007778,treatment,0.5958530805687203,1
0,1,0,22,1,1,54.2,1152.7,1,50.11739130434783,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.502788416063702,control,0.49585308056872035,1
0,1,0,70,1,1,109.5,7674.55,1,108.09225352112676,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.5272641715230378,treatment,0.5958530805687203,1
0,1,1,21,1,0,104.4,2157.95,1,98.08863636363635,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7650106201988557,control,0.49585308056872035,0
0,0,0,15,1,0,85.3,1219.85,0,76.240625,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7512940628375178,treatment,0.5958530805687203,1
1,1,0,29,1,1,79.3,2414.55,0,80.485,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.6798733624369117,control,0.49585308056872035,1
1,1,1,71,1,1,105.1,7548.1,1,104.83472222222224,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.4617159930879967,control,0.49585308056872035,0
0,1,0,19,1,1,86.85,1564.4,0,78.22,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7878556451834047,control,0.49585308056872035,0
0,0,0,1,1,0,19.65,19.65,0,9.825,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5979308933720976,control,0.49585308056872035,0
0,0,0,1,1,1,75.7,75.7,1,37.85,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8817420141008044,control,0.49585308056872035,0
0,0,0,2,1,0,45.55,84.4,0,28.133333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7374651244228345,treatment,0.5958530805687203,1
1,1,1,11,1,1,78.1,864.85,0,72.07083333333334,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.6974202135071697,treatment,0.5958530805687203,1
1,1,0,20,1,0,90.8,1951.0,1,92.9047619047619,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7629704280782186,control,0.49585308056872035,0
0,1,1,4,1,1,97.95,384.5,1,76.9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.872062407202973,treatment,0.5958530805687203,1
0,0,0,32,1,1,108.15,3432.9,1,104.02727272727272,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.47956554893695236,treatment,0.5958530805687203,0
0,0,1,2,1,1,55.3,108.65,0,36.21666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7605917904088436,treatment,0.5958530805687203,0
0,0,0,6,1,1,80.5,463.05,1,66.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7667598289783338,treatment,0.5958530805687203,1
0,0,0,32,1,1,104.05,3416.85,0,103.54090909090908,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.44135609280553934,treatment,0.5958530805687203,1
1,1,0,27,1,1,104.3,2867.75,1,102.41964285714286,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.6405026579000896,treatment,0.5958530805687203,1
0,0,0,58,1,0,80.65,4807.35,0,81.48050847457628,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39353627952473613,treatment,0.5958530805687203,0
0,0,0,1,1,1,71.35,71.35,1,35.675,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8615695469698643,treatment,0.5958530805687203,1
0,0,0,13,1,0,89.4,1132.35,1,80.88214285714285,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.7261679663161505,control,0.49585308056872035,0
1,0,0,19,1,1,87.3,1637.3,0,81.865,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6590701104097972,control,0.49585308056872035,0
0,0,0,1,1,0,20.05,20.05,0,10.025,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6212076742611784,control,0.49585308056872035,0
0,0,0,1,1,0,20.6,20.6,1,10.3,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.592567876789316,treatment,0.5958530805687203,1
0,0,0,19,1,1,99.95,1931.75,1,96.5875,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8201548612904973,control,0.49585308056872035,0
0,0,0,10,1,1,81.0,818.05,1,74.36818181818181,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7790169872825977,treatment,0.5958530805687203,0
0,0,0,21,1,1,99.85,1992.55,0,90.57045454545454,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.7013721870488134,treatment,0.5958530805687203,0
1,0,0,59,1,1,99.5,5890.0,0,98.16666666666669,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.5281585367852311,treatment,0.5958530805687203,0
1,1,0,13,1,1,70.15,916.75,1,65.48214285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7872933257889457,control,0.49585308056872035,1
1,1,0,15,1,1,96.5,1392.25,0,87.015625,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.762506841842621,treatment,0.5958530805687203,1
0,0,0,1,1,1,70.15,70.15,1,35.075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8717012871618447,treatment,0.5958530805687203,0
1,1,0,16,1,1,91.55,1540.05,0,90.59117647058824,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.6815709962770792,control,0.49585308056872035,1
1,1,0,30,1,1,105.7,3181.8,0,102.63870967741936,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.42605378521379295,treatment,0.5958530805687203,0
0,0,0,3,1,1,70.25,229.7,0,57.425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8248957841852832,control,0.49585308056872035,1
0,1,0,44,1,1,90.65,3974.15,0,88.31444444444445,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0.4224126041461368,treatment,0.5958530805687203,1
0,0,0,5,1,1,65.6,339.9,0,56.65,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.4053538642006344,treatment,0.5958530805687203,1
0,0,0,39,1,1,95.55,3692.85,1,92.32125,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,0.49411292950636493,control,0.49585308056872035,0
0,0,0,27,1,1,89.2,2383.6,0,85.12857142857142,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.6352207871617176,control,0.49585308056872035,0
